technique_id,x_mitre_is_subtechnique,technique,tactic,platform,data_source,data_component,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,log_channel,log_provider,filter_in
T1546.007,True,Netsh Helper DLL,"['privilege-escalation', 'persistence']",['Windows'],command,command execution,User executed Command,user,executed,command,4103,Module logging.,Windows,Executing Pipeline,nan,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,nan
T1546.007,True,Netsh Helper DLL,"['privilege-escalation', 'persistence']",['Windows'],command,command execution,User executed Command,user,executed,command,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1546.007,True,Netsh Helper DLL,"['privilege-escalation', 'persistence']",['Windows'],command,command execution,Process executed Command,process,executed,command,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1546.007,True,Netsh Helper DLL,"['privilege-escalation', 'persistence']",['Windows'],command,command execution,Process executed Command,process,executed,command,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1546.007,True,Netsh Helper DLL,"['privilege-escalation', 'persistence']",['Windows'],command,command execution,Process executed Command,process,executed,command,1,Process Creation.,Linux,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1546.007,True,Netsh Helper DLL,"['privilege-escalation', 'persistence']",['Windows'],command,command execution,Process executed Command,process,executed,command,4103,Module logging.,Windows,Executing Pipeline,nan,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,nan
T1546.007,True,Netsh Helper DLL,"['privilege-escalation', 'persistence']",['Windows'],command,command execution,Process executed Command,process,executed,command,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1546.007,True,Netsh Helper DLL,"['privilege-escalation', 'persistence']",['Windows'],module,module load,User loaded Module,user,loaded,module,7,Image loaded.,Windows,ImageLoad,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1546.007,True,Netsh Helper DLL,"['privilege-escalation', 'persistence']",['Windows'],module,module load,User loaded Module,user,loaded,module,ImageLoaded,ImageLoaded,Windows,,nan,DeviceImageLoadEvents,Microsoft Defender for Endpoint,nan
T1546.007,True,Netsh Helper DLL,"['privilege-escalation', 'persistence']",['Windows'],module,module load,Process loaded Module,process,loaded,module,7,Image loaded.,Windows,ImageLoad,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1546.007,True,Netsh Helper DLL,"['privilege-escalation', 'persistence']",['Windows'],module,module load,Process loaded Module,process,loaded,module,ImageLoaded,ImageLoaded,Windows,,nan,DeviceImageLoadEvents,Microsoft Defender for Endpoint,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],process,process creation,User created Process,user,created,process,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],process,process creation,User created Process,user,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],process,process creation,User created Process,user,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],process,process creation,User created Process,user,created,process,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],process,process creation,Process created Thread,process,created,thread,8,CreateRemoteThread.,Windows,CreateRemoteThread,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],process,process creation,Process created Thread,process,created,thread,CreateRemoteThreadApiCall,CreateRemoteThreadApiCall,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],process,process creation,Process created Process,process,created,process,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],process,process creation,Process created Process,process,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],process,process creation,Process created Process,process,created,process,1,Process Creation.,Linux,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],process,process creation,Process created Process,process,created,process,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],command,command execution,User executed Command,user,executed,command,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],command,command execution,User executed Command,user,executed,command,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],command,command execution,User executed Command,user,executed,command,4103,Module logging.,Windows,Executing Pipeline,nan,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],command,command execution,User executed Command,user,executed,command,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],command,command execution,Process executed Command,process,executed,command,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],command,command execution,Process executed Command,process,executed,command,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],command,command execution,Process executed Command,process,executed,command,1,Process Creation.,Linux,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],command,command execution,Process executed Command,process,executed,command,4103,Module logging.,Windows,Executing Pipeline,nan,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],command,command execution,Process executed Command,process,executed,command,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],file,file metadata,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],file,file modification,User modified File,user,modified,file,4670,Permissions on an object were changed.,Windows,Object Access,File System,Security,Microsoft-Windows-Security-Auditing,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],file,file modification,User modified File,user,modified,file,DeviceFileEvents,DeviceFileEvents,Windows,,nan,,Windows Defender Advanced Threat Protection,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],file,file modification,Process modified File,process,modified,file,2,A process changed a file creation time.,Windows,FileCreateTime,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],file,file modification,Process modified File,process,modified,file,11,FileCreate.,Windows,FileCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],file,file modification,Process modified File,process,modified,file,4670,Permissions on an object were changed.,Windows,Object Access,File System,Security,Microsoft-Windows-Security-Auditing,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],file,file modification,Process modified File,process,modified,file,FileModified,FileModified,Windows,,nan,DeviceFileEvents,Microsoft Defender for Endpoint,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],file,file modification,Process modified File,process,modified,file,FileRenamed,FileRenamed,Windows,,nan,DeviceFileEvents,Microsoft Defender for Endpoint,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],module,module load,User loaded Module,user,loaded,module,7,Image loaded.,Windows,ImageLoad,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],module,module load,User loaded Module,user,loaded,module,ImageLoaded,ImageLoaded,Windows,,nan,DeviceImageLoadEvents,Microsoft Defender for Endpoint,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],module,module load,Process loaded Module,process,loaded,module,7,Image loaded.,Windows,ImageLoad,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1546.006,True,LC_LOAD_DYLIB Addition,"['privilege-escalation', 'persistence']",['macOS'],module,module load,Process loaded Module,process,loaded,module,ImageLoaded,ImageLoaded,Windows,,nan,DeviceImageLoadEvents,Microsoft Defender for Endpoint,nan
T1546.005,True,Trap,"['privilege-escalation', 'persistence']","['macOS', 'Linux']",process,process creation,User created Process,user,created,process,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1546.005,True,Trap,"['privilege-escalation', 'persistence']","['macOS', 'Linux']",process,process creation,User created Process,user,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1546.005,True,Trap,"['privilege-escalation', 'persistence']","['macOS', 'Linux']",process,process creation,User created Process,user,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1546.005,True,Trap,"['privilege-escalation', 'persistence']","['macOS', 'Linux']",process,process creation,User created Process,user,created,process,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
