technique_id,tactic,technique,x_mitre_is_subtechnique,log_provider
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft Defender for Endpoint
T1550,defense-evasion,Use Alternate Authentication Material,False,nan
T1550,defense-evasion,Use Alternate Authentication Material,False,nan
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft-Windows-Security-Auditing
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft-Windows-Security-Auditing
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft-Windows-Security-Auditing
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft Defender for Endpoint
T1550,defense-evasion,Use Alternate Authentication Material,False,CloudTrail
T1550,defense-evasion,Use Alternate Authentication Material,False,CloudTrail
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft-Windows-Security-Auditing
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft-Windows-Security-Auditing
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft-Windows-Security-Auditing
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft Defender for Endpoint
T1550,defense-evasion,Use Alternate Authentication Material,False,CloudTrail
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft-Windows-Security-Auditing
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft-Windows-Security-Auditing
T1548.004,privilege-escalation,Elevated Execution with Prompt,True,Microsoft-Windows-Sysmon
T1548.004,privilege-escalation,Elevated Execution with Prompt,True,Microsoft Defender for Endpoint
T1548.004,privilege-escalation,Elevated Execution with Prompt,True,Microsoft-Windows-Security-Auditing
T1548.004,privilege-escalation,Elevated Execution with Prompt,True,Microsoft-Windows-Sysmon
T1548.004,privilege-escalation,Elevated Execution with Prompt,True,Linux-Sysmon
T1548.004,privilege-escalation,Elevated Execution with Prompt,True,Microsoft Defender for Endpoint
T1548.004,privilege-escalation,Elevated Execution with Prompt,True,Microsoft-Windows-Sysmon
T1548.004,privilege-escalation,Elevated Execution with Prompt,True,Microsoft Defender for Endpoint
T1548.004,privilege-escalation,Elevated Execution with Prompt,True,Microsoft-Windows-Security-Auditing
T1548.004,privilege-escalation,Elevated Execution with Prompt,True,Microsoft-Windows-Sysmon
T1548.004,privilege-escalation,Elevated Execution with Prompt,True,Linux-Sysmon
T1548.004,privilege-escalation,Elevated Execution with Prompt,True,Microsoft Defender for Endpoint
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,nan
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-Security-Auditing
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-Sysmon
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Linux-Sysmon
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft Defender for Endpoint
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-Sysmon
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft Defender for Endpoint
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-Security-Auditing
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-Sysmon
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Linux-Sysmon
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft Defender for Endpoint
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-Security-Auditing
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-Sysmon
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-PowerShell
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft Defender for Endpoint
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-Security-Auditing
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-Sysmon
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Linux-Sysmon
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-PowerShell
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft Defender for Endpoint
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-Security-Auditing
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Windows Defender Advanced Threat Protection
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-Sysmon
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-Sysmon
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft-Windows-Security-Auditing
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft Defender for Endpoint
T1548.003,privilege-escalation,Sudo and Sudo Caching,True,Microsoft Defender for Endpoint
T1548.002,privilege-escalation,Bypass User Account Control,True,nan
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Security-Auditing
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Sysmon
T1548.002,privilege-escalation,Bypass User Account Control,True,Linux-Sysmon
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft Defender for Endpoint
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Sysmon
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft Defender for Endpoint
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Security-Auditing
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Sysmon
T1548.002,privilege-escalation,Bypass User Account Control,True,Linux-Sysmon
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft Defender for Endpoint
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Sysmon
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Sysmon
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Security-Auditing
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft Defender for Endpoint
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Security-Auditing
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft Defender for Endpoint
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Security-Auditing
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft Defender for Endpoint
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Sysmon
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Sysmon
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Security-Auditing
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft Defender for Endpoint
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Security-Auditing
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Sysmon
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-PowerShell
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft Defender for Endpoint
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Security-Auditing
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-Sysmon
T1548.002,privilege-escalation,Bypass User Account Control,True,Linux-Sysmon
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft-Windows-PowerShell
T1548.002,privilege-escalation,Bypass User Account Control,True,Microsoft Defender for Endpoint
T1548.001,privilege-escalation,Setuid and Setgid,True,Microsoft-Windows-Security-Auditing
T1548.001,privilege-escalation,Setuid and Setgid,True,Microsoft-Windows-Sysmon
T1548.001,privilege-escalation,Setuid and Setgid,True,Microsoft-Windows-PowerShell
T1548.001,privilege-escalation,Setuid and Setgid,True,Microsoft Defender for Endpoint
T1548.001,privilege-escalation,Setuid and Setgid,True,Microsoft-Windows-Security-Auditing
T1548.001,privilege-escalation,Setuid and Setgid,True,Microsoft-Windows-Sysmon
T1548.001,privilege-escalation,Setuid and Setgid,True,Linux-Sysmon
T1548.001,privilege-escalation,Setuid and Setgid,True,Microsoft-Windows-PowerShell
T1548.001,privilege-escalation,Setuid and Setgid,True,Microsoft Defender for Endpoint
T1548.001,privilege-escalation,Setuid and Setgid,True,nan
T1548.001,privilege-escalation,Setuid and Setgid,True,Microsoft-Windows-Security-Auditing
T1548.001,privilege-escalation,Setuid and Setgid,True,Windows Defender Advanced Threat Protection
T1548.001,privilege-escalation,Setuid and Setgid,True,Microsoft-Windows-Sysmon
T1548.001,privilege-escalation,Setuid and Setgid,True,Microsoft-Windows-Sysmon
T1548.001,privilege-escalation,Setuid and Setgid,True,Microsoft-Windows-Security-Auditing
T1548.001,privilege-escalation,Setuid and Setgid,True,Microsoft Defender for Endpoint
T1548.001,privilege-escalation,Setuid and Setgid,True,Microsoft Defender for Endpoint
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,nan
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Security-Auditing
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Linux-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft Defender for Endpoint
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft Defender for Endpoint
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Security-Auditing
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Linux-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft Defender for Endpoint
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Security-Auditing
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft Defender for Endpoint
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Security-Auditing
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft Defender for Endpoint
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Security-Auditing
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft Defender for Endpoint
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Security-Auditing
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft Defender for Endpoint
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Security-Auditing
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-PowerShell
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft Defender for Endpoint
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Security-Auditing
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Linux-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-PowerShell
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft Defender for Endpoint
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,nan
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Security-Auditing
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Windows Defender Advanced Threat Protection
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Security-Auditing
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft Defender for Endpoint
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft Defender for Endpoint
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft-Windows-Sysmon
T1548,privilege-escalation,Abuse Elevation Control Mechanism,False,Microsoft Defender for Endpoint
T1136.003,persistence,Cloud Account,True,Microsoft-Windows-Security-Auditing
T1136.003,persistence,Cloud Account,True,Microsoft Defender for Endpoint
T1070.002,defense-evasion,Clear Linux or Mac System Logs,True,Microsoft-Windows-Sysmon
T1070.002,defense-evasion,Clear Linux or Mac System Logs,True,Linux-Sysmon
T1070.002,defense-evasion,Clear Linux or Mac System Logs,True,Microsoft-Windows-Sysmon
T1070.002,defense-evasion,Clear Linux or Mac System Logs,True,Microsoft-Windows-Security-Auditing
T1070.002,defense-evasion,Clear Linux or Mac System Logs,True,Microsoft Defender for Endpoint
T1070.002,defense-evasion,Clear Linux or Mac System Logs,True,Microsoft-Windows-Sysmon
T1070.002,defense-evasion,Clear Linux or Mac System Logs,True,Linux-Sysmon
T1070.002,defense-evasion,Clear Linux or Mac System Logs,True,Microsoft-Windows-Sysmon
T1070.002,defense-evasion,Clear Linux or Mac System Logs,True,Microsoft-Windows-Security-Auditing
T1070.002,defense-evasion,Clear Linux or Mac System Logs,True,Microsoft Defender for Endpoint
T1070.002,defense-evasion,Clear Linux or Mac System Logs,True,Microsoft-Windows-Security-Auditing
T1070.002,defense-evasion,Clear Linux or Mac System Logs,True,Windows Defender Advanced Threat Protection
